,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__kernel,param_tfidf__max_df,param_tfidf__ngram_range,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
80,0.12371408939361572,0.0024656574696354737,0.037245333194732666,0.0006647870900488429,10.0,auto,linear,0.8,"(1, 1)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (1, 1)}",0.9060402684563759,0.94,0.8733333333333333,0.9664429530201343,0.9214541387024607,0.03507542476690145,9,1.0,1.0,1.0,1.0,1.0,0.0,0.9782608695652174,0.986013986013986,0.9924242424242424,0.935064935064935,0.9729410082670952,0.0224354463173768,31,1.0,1.0,1.0,1.0,1.0,0.0,0.9407665505226481,0.962457337883959,0.9290780141843972,0.9504950495049505,0.9456992380239887,0.012292581162934716,1,1.0,1.0,1.0,1.0,1.0,0.0
81,0.28437888622283936,0.007083719323321295,0.07839781045913696,0.0022018784703033934,10.0,auto,linear,0.8,"(1, 2)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (1, 2)}",0.9194630872483222,0.94,0.9066666666666666,0.9731543624161074,0.9348210290827741,0.02512369740232242,1,1.0,1.0,1.0,1.0,1.0,0.0,0.958041958041958,0.9591836734693877,0.9714285714285714,0.9294871794871795,0.9545353456067742,0.015384204458713345,65,1.0,1.0,1.0,1.0,1.0,0.0,0.9383561643835616,0.9494949494949495,0.9379310344827586,0.9508196721311475,0.9441504551231044,0.006026961794033658,5,1.0,1.0,1.0,1.0,1.0,0.0
82,0.2854127287864685,0.032783181849624095,0.029851913452148438,0.001255584935906184,10.0,auto,linear,0.8,"(2, 2)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (2, 2)}",0.8120805369127517,0.7933333333333333,0.8066666666666666,0.8322147651006712,0.8110738255033557,0.01398303352607706,25,1.0,1.0,1.0,1.0,1.0,0.0,0.983739837398374,1.0,1.0,0.9841269841269841,0.9919667053813396,0.00803446063864175,3,1.0,1.0,1.0,1.0,1.0,0.0,0.8897058823529411,0.8847583643122676,0.8929889298892989,0.9018181818181819,0.8923178395931723,0.006218417236830842,25,1.0,1.0,1.0,1.0,1.0,0.0
83,0.3610278367996216,0.01734103059404672,0.040836453437805176,0.002191934252337522,10.0,auto,linear,0.8,"(2, 3)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (2, 3)}",0.8120805369127517,0.7933333333333333,0.7666666666666667,0.8187919463087249,0.7977181208053691,0.020210172457764623,29,1.0,1.0,1.0,1.0,1.0,0.0,0.983739837398374,0.9754098360655737,1.0,0.9838709677419355,0.9857551603014708,0.008910007008804583,23,1.0,1.0,1.0,1.0,1.0,0.0,0.8897058823529411,0.875,0.8679245283018868,0.8937728937728938,0.8816008261069305,0.010541147885334445,29,1.0,1.0,1.0,1.0,1.0,0.0
84,0.12235802412033081,0.0025444168400211233,0.036861300468444824,0.00047561394737866516,10.0,auto,linear,0.9,"(1, 1)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (1, 1)}",0.9060402684563759,0.94,0.8733333333333333,0.9664429530201343,0.9214541387024607,0.03507542476690145,9,1.0,1.0,1.0,1.0,1.0,0.0,0.9782608695652174,0.986013986013986,0.9924242424242424,0.935064935064935,0.9729410082670952,0.0224354463173768,31,1.0,1.0,1.0,1.0,1.0,0.0,0.9407665505226481,0.962457337883959,0.9290780141843972,0.9504950495049505,0.9456992380239887,0.012292581162934716,1,1.0,1.0,1.0,1.0,1.0,0.0
85,0.28497904539108276,0.009289452338486626,0.07882475852966309,0.0019034626759046422,10.0,auto,linear,0.9,"(1, 2)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (1, 2)}",0.9194630872483222,0.94,0.9066666666666666,0.9731543624161074,0.9348210290827741,0.02512369740232242,1,1.0,1.0,1.0,1.0,1.0,0.0,0.958041958041958,0.9591836734693877,0.9714285714285714,0.9294871794871795,0.9545353456067742,0.015384204458713345,65,1.0,1.0,1.0,1.0,1.0,0.0,0.9383561643835616,0.9494949494949495,0.9379310344827586,0.9508196721311475,0.9441504551231044,0.006026961794033658,5,1.0,1.0,1.0,1.0,1.0,0.0
86,0.28348249197006226,0.03301924309104692,0.029983222484588623,0.0013883297942815748,10.0,auto,linear,0.9,"(2, 2)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (2, 2)}",0.8120805369127517,0.7933333333333333,0.8066666666666666,0.8322147651006712,0.8110738255033557,0.01398303352607706,25,1.0,1.0,1.0,1.0,1.0,0.0,0.983739837398374,1.0,1.0,0.9841269841269841,0.9919667053813396,0.00803446063864175,3,1.0,1.0,1.0,1.0,1.0,0.0,0.8897058823529411,0.8847583643122676,0.8929889298892989,0.9018181818181819,0.8923178395931723,0.006218417236830842,25,1.0,1.0,1.0,1.0,1.0,0.0
87,0.36151355504989624,0.006414140179446469,0.0409509539604187,0.002398260850276249,10.0,auto,linear,0.9,"(2, 3)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (2, 3)}",0.8120805369127517,0.7933333333333333,0.7666666666666667,0.8187919463087249,0.7977181208053691,0.020210172457764623,29,1.0,1.0,1.0,1.0,1.0,0.0,0.983739837398374,0.9754098360655737,1.0,0.9838709677419355,0.9857551603014708,0.008910007008804583,23,1.0,1.0,1.0,1.0,1.0,0.0,0.8897058823529411,0.875,0.8679245283018868,0.8937728937728938,0.8816008261069305,0.010541147885334445,29,1.0,1.0,1.0,1.0,1.0,0.0
88,0.20268046855926514,0.0014465701099461079,0.0735471248626709,0.0031574729744906823,10.0,auto,rbf,0.8,"(1, 1)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (1, 1)}",0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0
89,0.24950814247131348,0.0014681162642302063,0.08403152227401733,0.00048308879922748753,10.0,auto,rbf,0.8,"(1, 2)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (1, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0
90,0.23013579845428467,0.005070446314414368,0.05294376611709595,0.0010914818354040442,10.0,auto,rbf,0.8,"(2, 2)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (2, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0
91,0.2324962019920349,0.005749181705938106,0.0547296404838562,0.001080655208115151,10.0,auto,rbf,0.8,"(2, 3)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (2, 3)}",0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0
92,0.20282894372940063,0.002400941131495857,0.07185673713684082,0.0006134862839598101,10.0,auto,rbf,0.9,"(1, 1)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (1, 1)}",0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0
93,0.24649298191070557,0.0013647770724610254,0.08363831043243408,0.0005919397621213989,10.0,auto,rbf,0.9,"(1, 2)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (1, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0
94,0.22902095317840576,0.006202386646561496,0.053163111209869385,0.0011561421405638101,10.0,auto,rbf,0.9,"(2, 2)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (2, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0
95,0.23759245872497559,0.008402097269494022,0.05486017465591431,0.001077717875250298,10.0,auto,rbf,0.9,"(2, 3)","{'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (2, 3)}",0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0
