,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__criterion,param_rf__max_depth,param_rf__n_estimators,param_tfidf__ngram_range,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
45,0.16536074876785278,0.001435735941090229,0.01594555377960205,4.21392613952602e-05,entropy,20,100,"(2, 2)","{'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__n_estimators': 100, 'tfidf__ngram_range': (2, 2)}",0.22818791946308725,0.2,0.19333333333333333,0.18120805369127516,0.20068232662192392,0.017250204460353438,30,0.25389755011135856,0.3080357142857143,0.24330357142857142,0.267260579064588,0.26812435372255805,0.024556750514568973,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.37158469945355194,0.3333333333333333,0.3240223463687151,0.3068181818181818,0.3339396402434455,0.023724693443292057,30,0.4049733570159858,0.4709897610921502,0.39138240574506283,0.421792618629174,0.4222845356205932,0.03011253686625561
46,0.2782666087150574,0.002618756491646172,0.017780005931854248,8.813273868646173e-05,entropy,20,150,"(1, 1)","{'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__n_estimators': 150, 'tfidf__ngram_range': (1, 1)}",0.7181208053691275,0.7266666666666667,0.6666666666666666,0.738255033557047,0.712427293064877,0.027369156683287956,2,0.8017817371937639,0.8102678571428571,0.8147321428571429,0.8173719376391982,0.8110384187082406,0.005916861032749629,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.8359375,0.8416988416988417,0.8,0.8494208494208494,0.8317642977799229,0.01895280460081633,2,0.8899876390605687,0.8951911220715166,0.897908979089791,0.8995098039215687,0.8956493860358612,0.003615037057033738
47,0.2269839644432068,0.0016602386365769984,0.018399357795715332,0.00019361772290757927,entropy,20,150,"(2, 2)","{'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__n_estimators': 150, 'tfidf__ngram_range': (2, 2)}",0.24161073825503357,0.22,0.24666666666666667,0.14093959731543623,0.21230425055928412,0.042402193793089724,29,0.2650334075723831,0.31026785714285715,0.30580357142857145,0.25389755011135856,0.28375059656379253,0.02465277040839378,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.3891891891891892,0.36065573770491804,0.39572192513368987,0.24705882352941178,0.3481564188893022,0.059839623956820444,29,0.41901408450704225,0.4735945485519591,0.4683760683760684,0.4049733570159858,0.44148951461276387,0.029967460275997077
48,0.06332129240036011,0.00020665103982042422,0.010435283184051514,8.879585826436307e-05,log_loss,5,50,"(1, 1)","{'rf__criterion': 'log_loss', 'rf__max_depth': 5, 'rf__n_estimators': 50, 'tfidf__ngram_range': (1, 1)}",0.09395973154362416,0.013333333333333334,0.12,0.040268456375838924,0.0668903803131991,0.04222104213139132,46,0.09131403118040089,0.03125,0.09598214285714286,0.10690423162583519,0.08136260141584474,0.029480542908670918,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.17177914110429449,0.02631578947368421,0.21428571428571427,0.07741935483870968,0.12244999992560066,0.07439204933595858,46,0.1673469387755102,0.06060606060606061,0.17515274949083504,0.193158953722334,0.14906617564868496,0.05192316599295406
49,0.07486569881439209,0.00037691272241014074,0.012095749378204346,0.00024987270196542415,log_loss,5,50,"(2, 2)","{'rf__criterion': 'log_loss', 'rf__max_depth': 5, 'rf__n_estimators': 50, 'tfidf__ngram_range': (2, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0022271714922048997,0.0005567928730512249,0.0009643935454169694,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,1.0,0.25,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0044444444444444444,0.0011111111111111111,0.0019245008972987524
50,0.10948330163955688,0.0009390154310220829,0.012118518352508545,0.00017123321069426468,log_loss,5,100,"(1, 1)","{'rf__criterion': 'log_loss', 'rf__max_depth': 5, 'rf__n_estimators': 100, 'tfidf__ngram_range': (1, 1)}",0.04697986577181208,0.04,0.02,0.006711409395973154,0.02842281879194631,0.015974388029738197,52,0.0378619153674833,0.029017857142857144,0.024553571428571428,0.042316258351893093,0.03343740057270124,0.007015433540108717,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.08974358974358974,0.07692307692307693,0.0392156862745098,0.013333333333333334,0.054803921568627456,0.03030198101583803,53,0.07296137339055794,0.05639913232104121,0.04793028322440087,0.0811965811965812,0.0646218425331453,0.013138596310798466
51,0.11971890926361084,0.0011984896399251273,0.013839125633239746,0.0002373024624737045,log_loss,5,100,"(2, 2)","{'rf__criterion': 'log_loss', 'rf__max_depth': 5, 'rf__n_estimators': 100, 'tfidf__ngram_range': (2, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0
52,0.16350072622299194,0.009739994599874471,0.014670073986053467,0.0006824822378390746,log_loss,5,150,"(1, 1)","{'rf__criterion': 'log_loss', 'rf__max_depth': 5, 'rf__n_estimators': 150, 'tfidf__ngram_range': (1, 1)}",0.026845637583892617,0.02,0.013333333333333334,0.006711409395973154,0.016722595078299776,0.0074988050136794914,59,0.028953229398663696,0.006696428571428571,0.006696428571428571,0.0467706013363029,0.022279171969455933,0.01680786228686703,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.05228758169934641,0.0392156862745098,0.02631578947368421,0.013333333333333334,0.03278809769521844,0.014507949557595084,59,0.05627705627705628,0.013303769401330377,0.013303769401330377,0.08936170212765958,0.04306157430184415,0.03197422675186254
53,0.16276609897613525,0.001725641406542319,0.01579272747039795,0.00033162732393972875,log_loss,5,150,"(2, 2)","{'rf__criterion': 'log_loss', 'rf__max_depth': 5, 'rf__n_estimators': 150, 'tfidf__ngram_range': (2, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0
54,0.07822448015213013,0.0013933812714672642,0.011199116706848145,0.0004002951204211354,log_loss,10,50,"(1, 1)","{'rf__criterion': 'log_loss', 'rf__max_depth': 10, 'rf__n_estimators': 50, 'tfidf__ngram_range': (1, 1)}",0.4697986577181208,0.26,0.3333333333333333,0.3422818791946309,0.35135346756152125,0.07546810263258105,23,0.5300668151447662,0.35044642857142855,0.4419642857142857,0.48775055679287305,0.4525570215558384,0.06668045492667869,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.639269406392694,0.4126984126984127,0.5,0.51,0.5154919547727768,0.08086645171457538,24,0.6928675400291121,0.5190082644628099,0.6130030959752322,0.655688622754491,0.6201418808054113,0.06486825682893832
55,0.08272659778594971,0.00035686660248977303,0.012051284313201904,6.045224608484273e-05,log_loss,10,50,"(2, 2)","{'rf__criterion': 'log_loss', 'rf__max_depth': 10, 'rf__n_estimators': 50, 'tfidf__ngram_range': (2, 2)}",0.040268456375838924,0.03333333333333333,0.08,0.006711409395973154,0.04007829977628635,0.026232719332223316,47,0.0645879732739421,0.033482142857142856,0.08928571428571429,0.04899777282850779,0.05908840081132676,0.02061324973073047,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.07741935483870968,0.06451612903225806,0.14814814814814814,0.013333333333333334,0.0758542413381123,0.04813074711276071,47,0.12133891213389121,0.06479481641468683,0.16393442622950818,0.09341825902335456,0.11087160345036019,0.036581816683928084
56,0.13512945175170898,0.0017390682213416979,0.012887537479400635,6.171596861694985e-05,log_loss,10,100,"(1, 1)","{'rf__criterion': 'log_loss', 'rf__max_depth': 10, 'rf__n_estimators': 100, 'tfidf__ngram_range': (1, 1)}",0.4697986577181208,0.4533333333333333,0.4066666666666667,0.3288590604026846,0.4146644295302014,0.05468453351072903,20,0.4610244988864143,0.49107142857142855,0.43973214285714285,0.46770601336302897,0.4648835209195037,0.018311586770861622,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.639269406392694,0.6238532110091743,0.5781990521327014,0.494949494949495,0.5840677911210161,0.056139582235057925,20,0.6310975609756098,0.6586826347305389,0.6108527131782946,0.637329286798179,0.6344905489206556,0.017055608273732932
57,0.1318039894104004,0.0005892663137140033,0.01405036449432373,0.00016221931616881258,log_loss,10,100,"(2, 2)","{'rf__criterion': 'log_loss', 'rf__max_depth': 10, 'rf__n_estimators': 100, 'tfidf__ngram_range': (2, 2)}",0.0,0.006666666666666667,0.04666666666666667,0.013422818791946308,0.01668903803131991,0.017946436449197092,60,0.022271714922048998,0.03125,0.05580357142857143,0.04899777282850779,0.03958076479478206,0.013424458508142107,0.0,1.0,1.0,1.0,0.75,0.4330127018922193,57,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.013245033112582781,0.08917197452229299,0.026490066225165563,0.03222676846501033,0.03418529335906745,60,0.04357298474945534,0.06060606060606061,0.10570824524312897,0.09341825902335456,0.07582638740549986,0.024871367602235038
58,0.19630897045135498,0.005507653939514727,0.015679240226745605,0.0010141337169484062,log_loss,10,150,"(1, 1)","{'rf__criterion': 'log_loss', 'rf__max_depth': 10, 'rf__n_estimators': 150, 'tfidf__ngram_range': (1, 1)}",0.37583892617449666,0.38,0.3333333333333333,0.31543624161073824,0.351152125279642,0.02754438103760987,24,0.40979955456570155,0.453125,0.39732142857142855,0.44988864142538976,0.42753365614063,0.024402557760270928,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.5463414634146342,0.5507246376811594,0.5,0.47959183673469385,0.5191644844576219,0.03028160897744887,23,0.5813586097946287,0.6236559139784946,0.5686900958466453,0.620583717357911,0.59857208424442,0.02399451728879608
59,0.18603789806365967,0.0012762286817190847,0.01658874750137329,0.00042398055006727967,log_loss,10,150,"(2, 2)","{'rf__criterion': 'log_loss', 'rf__max_depth': 10, 'rf__n_estimators': 150, 'tfidf__ngram_range': (2, 2)}",0.03355704697986577,0.02,0.0,0.006711409395973154,0.01506711409395973,0.012874846694307426,61,0.0378619153674833,0.024553571428571428,0.046875,0.0645879732739421,0.04346961501749921,0.014550298130532546,1.0,1.0,0.0,1.0,0.75,0.4330127018922193,57,1.0,1.0,1.0,1.0,1.0,0.0,0.06493506493506493,0.0392156862745098,0.0,0.013333333333333334,0.029371021135727017,0.024907744556956383,61,0.07296137339055794,0.04793028322440087,0.08955223880597014,0.12133891213389121,0.08294570188870504,0.026662010814854475
