,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nb__alpha,param_nb__fit_prior,param_tfidf__max_features,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
71,0.017911195755004883,0.00017434471692427586,0.008188068866729736,0.0001445307678659271,6.0,False,5000,"{'nb__alpha': 6.0, 'nb__fit_prior': False, 'tfidf__max_features': 5000}",0.87248322147651,0.94,0.9133333333333333,0.9328859060402684,0.9146756152125279,0.026243756241786403,116,0.9599109131403119,0.9441964285714286,0.953125,0.9465478841870824,0.9509450564747057,0.006124088549033229,0.8074534161490683,0.8011363636363636,0.7828571428571428,0.7853107344632768,0.794189414276463,0.010385629275972181,141,0.8240917782026769,0.8119001919385797,0.830739299610895,0.8284600389863548,0.8237978271846266,0.007272557837133531,0.8387096774193549,0.8650306748466258,0.8430769230769231,0.852760736196319,0.8498945028848057,0.010110622015772112,55,0.8868312757201646,0.8730650154798761,0.8877338877338877,0.8835758835758836,0.882801515627453,0.005830230309440343
72,0.018423378467559814,0.00031792071016471714,0.008064746856689453,0.00027770888223870873,6.5,True,1000,"{'nb__alpha': 6.5, 'nb__fit_prior': True, 'tfidf__max_features': 1000}",0.6241610738255033,0.58,0.6066666666666667,0.6308724832214765,0.6104250559284117,0.01966332238371847,140,0.6703786191536748,0.640625,0.6428571428571429,0.6525612472160356,0.6516055023067133,0.011730820393817188,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.768595041322314,0.7341772151898734,0.7551867219917012,0.7736625514403292,0.7579053824860545,0.015272313328440907,140,0.8026666666666666,0.780952380952381,0.782608695652174,0.7897574123989218,0.7889962889175358,0.008558100546170079
73,0.01894688606262207,0.0004828584597369021,0.008491039276123047,0.0004769852229549588,6.5,True,3000,"{'nb__alpha': 6.5, 'nb__fit_prior': True, 'tfidf__max_features': 3000}",0.3825503355704698,0.3333333333333333,0.4,0.3422818791946309,0.36454138702460853,0.02761821756511648,164,0.40089086859688194,0.38169642857142855,0.37723214285714285,0.4142538975501114,0.39351833439389117,0.014910695255643633,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.5533980582524272,0.5,0.5714285714285714,0.51,0.5337066574202496,0.029617724522960277,164,0.5723370429252782,0.5525040387722132,0.5478119935170178,0.5858267716535434,0.5646199617170131,0.015318171511928715
74,0.01914191246032715,0.0008591564100265339,0.008423328399658203,0.0003354924298955576,6.5,True,5000,"{'nb__alpha': 6.5, 'nb__fit_prior': True, 'tfidf__max_features': 5000}",0.2684563758389262,0.26,0.31333333333333335,0.2684563758389262,0.27756152125279643,0.02093941805693936,175,0.28507795100222716,0.3125,0.29017857142857145,0.3273942093541203,0.3037876829462297,0.017091185909763107,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.42328042328042326,0.4126984126984127,0.47715736040609136,0.42328042328042326,0.43410415491633764,0.025229400685984407,175,0.4436741767764298,0.47619047619047616,0.44982698961937717,0.49328859060402686,0.4657450582975775,0.02005156881916069
75,0.018980681896209717,0.0005599324509200268,0.00853043794631958,0.00036253935625470075,6.5,False,1000,"{'nb__alpha': 6.5, 'nb__fit_prior': False, 'tfidf__max_features': 1000}",0.9328859060402684,0.9533333333333334,0.9533333333333334,0.9731543624161074,0.9531767337807607,0.014237910513185277,13,0.9665924276169265,0.9732142857142857,0.9598214285714286,0.9643652561247216,0.9659983495068405,0.004828146911286265,0.6525821596244131,0.6875,0.6682242990654206,0.6277056277056277,0.6590030215988654,0.02189671247649617,225,0.6888888888888889,0.6987179487179487,0.6847133757961783,0.7216666666666667,0.6984967200174206,0.014310715974248838,0.7679558011049724,0.7988826815642458,0.7857142857142857,0.7631578947368421,0.7789276657800864,0.014259456145683478,131,0.8044485634847081,0.8134328358208955,0.7992565055762082,0.8255481410867492,0.8106715114921402,0.009974548387116828
76,0.018517374992370605,0.0002229236982601538,0.008177101612091064,0.00018612677249509705,6.5,False,3000,"{'nb__alpha': 6.5, 'nb__fit_prior': False, 'tfidf__max_features': 3000}",0.9060402684563759,0.94,0.9333333333333333,0.9664429530201343,0.9364541387024609,0.021486304044780184,51,0.9599109131403119,0.9598214285714286,0.9508928571428571,0.955456570155902,0.9565204422526249,0.0037146110672265477,0.7803468208092486,0.7663043478260869,0.7865168539325843,0.75,0.7707920056419799,0.0140624670482446,177,0.7952029520295203,0.8143939393939394,0.8022598870056498,0.809433962264151,0.8053226851733151,0.007262575024918853,0.8385093167701864,0.844311377245509,0.8536585365853658,0.844574780058651,0.8452635026649281,0.005419328908378082,77,0.8698284561049445,0.8811475409836066,0.8702757916241062,0.8764044943820225,0.87441407077367,0.004675858836046471
77,0.018299996852874756,0.00030118251776368934,0.008227407932281494,0.0003186125294421937,6.5,False,5000,"{'nb__alpha': 6.5, 'nb__fit_prior': False, 'tfidf__max_features': 5000}",0.87248322147651,0.94,0.9133333333333333,0.9328859060402684,0.9146756152125279,0.026243756241786403,116,0.9576837416481069,0.9464285714285714,0.9441964285714286,0.9465478841870824,0.9487141564587973,0.005262602925791199,0.8074534161490683,0.8011363636363636,0.7828571428571428,0.7897727272727273,0.7953049124788256,0.009580501105601338,140,0.8253358925143954,0.8107074569789675,0.831041257367387,0.8252427184466019,0.823081831326838,0.007520435964387618,0.8387096774193549,0.8650306748466258,0.8430769230769231,0.8553846153846154,0.8505504726818798,0.01035740757319499,48,0.8865979381443299,0.8733264675592173,0.8840125391849529,0.8817427385892116,0.8814199208694279,0.004978497022042509
78,0.018432140350341797,0.00034423886368939823,0.00821608304977417,0.00023341242060268995,7.0,True,1000,"{'nb__alpha': 7.0, 'nb__fit_prior': True, 'tfidf__max_features': 1000}",0.5838926174496645,0.5733333333333334,0.5666666666666667,0.6040268456375839,0.581979865771812,0.01413315720412788,141,0.623608017817372,0.6160714285714286,0.5959821428571429,0.6169265033407573,0.6131470231466752,0.010330805177720975,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.7372881355932204,0.7288135593220338,0.723404255319149,0.7531380753138075,0.7356610063870527,0.011238449245479737,141,0.7681755829903978,0.7624309392265194,0.7468531468531469,0.7630853994490359,0.760136267129775,0.007984904277108103
79,0.01862776279449463,0.0004596267940833667,0.008154630661010742,8.470388365890762e-05,7.0,True,3000,"{'nb__alpha': 7.0, 'nb__fit_prior': True, 'tfidf__max_features': 3000}",0.3624161073825503,0.32,0.36666666666666664,0.3288590604026846,0.3444854586129754,0.020354582779642687,168,0.3585746102449889,0.359375,0.3549107142857143,0.3830734966592428,0.3639834552974865,0.011149414487890365,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.5320197044334976,0.48484848484848486,0.5365853658536586,0.494949494949495,0.512100762521284,0.022545025310034106,168,0.5278688524590164,0.5287356321839081,0.5238879736408567,0.5539452495974235,0.5336094269703011,0.011882344130030002
80,0.01835864782333374,0.0003711003899871729,0.00819474458694458,0.00019314299062684636,7.0,True,5000,"{'nb__alpha': 7.0, 'nb__fit_prior': True, 'tfidf__max_features': 5000}",0.22818791946308725,0.23333333333333334,0.28,0.24161073825503357,0.24578299776286353,0.02032727180587725,179,0.25389755011135856,0.29464285714285715,0.25,0.29175946547884185,0.2725749681832644,0.02069729326461004,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.37158469945355194,0.3783783783783784,0.4375,0.3891891891891892,0.3941630667552799,0.02579616395061199,179,0.4049733570159858,0.45517241379310347,0.4,0.4517241379310345,0.4279674771850309,0.02557047539689898
81,0.01858830451965332,0.00036384553879544403,0.0082319974899292,6.166854516606788e-05,7.0,False,1000,"{'nb__alpha': 7.0, 'nb__fit_prior': False, 'tfidf__max_features': 1000}",0.9261744966442953,0.9533333333333334,0.9533333333333334,0.9731543624161074,0.9514988814317674,0.016710885292866583,16,0.9665924276169265,0.9732142857142857,0.9575892857142857,0.9643652561247216,0.9654403137925549,0.0055802418536096115,0.6509433962264151,0.6842105263157895,0.6651162790697674,0.6277056277056277,0.6569939573293999,0.020622374255021166,228,0.6910828025477707,0.6942675159235668,0.6853035143769968,0.7192691029900332,0.6974807339595919,0.012983412477723628,0.7645429362880887,0.7966573816155988,0.7835616438356164,0.7631578947368421,0.7769799641190365,0.013930618529875326,136,0.8059424326833797,0.8104089219330854,0.7988826815642458,0.8239771646051379,0.8098028001964621,0.009157393436825824
82,0.01908355951309204,0.0008345333884541066,0.00889134407043457,0.0008891941170877067,7.0,False,3000,"{'nb__alpha': 7.0, 'nb__fit_prior': False, 'tfidf__max_features': 3000}",0.9060402684563759,0.94,0.9333333333333333,0.9664429530201343,0.9364541387024609,0.021486304044780184,51,0.9599109131403119,0.9553571428571429,0.9508928571428571,0.955456570155902,0.9554043708240535,0.0031885590238755757,0.7803468208092486,0.7663043478260869,0.7954545454545454,0.75,0.7730264285224702,0.016822688189913948,172,0.7937384898710865,0.8136882129277566,0.8022598870056498,0.809433962264151,0.804780138017161,0.0075710226798859255,0.8385093167701864,0.844311377245509,0.8588957055214724,0.844574780058651,0.8465727948989548,0.007516313571975879,70,0.8689516129032258,0.8788501026694046,0.8702757916241062,0.8764044943820225,0.8736205003946897,0.004125680236069404
83,0.019031882286071777,0.0011056762113911215,0.008898735046386719,0.0008653698991792221,7.0,False,5000,"{'nb__alpha': 7.0, 'nb__fit_prior': False, 'tfidf__max_features': 5000}",0.87248322147651,0.9333333333333333,0.9133333333333333,0.9395973154362416,0.9146868008948545,0.02622594563050349,114,0.9576837416481069,0.9464285714285714,0.9419642857142857,0.9420935412026726,0.9470425349984092,0.006401042602744453,0.8074534161490683,0.8,0.7873563218390804,0.7909604519774012,0.7964425474913874,0.00785027968891623,139,0.8253358925143954,0.8107074569789675,0.8307086614173228,0.826171875,0.8232309714776714,0.007513884952727491,0.8387096774193549,0.8615384615384616,0.845679012345679,0.8588957055214724,0.851205714206242,0.00938878323712127,40,0.8865979381443299,0.8733264675592173,0.8828451882845189,0.8803329864724245,0.8807756451151225,0.004844282660552256
